text,label
can you send replacement for my usb hub please?,negative_query
hey can you resend my confirmation for my gloves please order ORDER71144??,negative_query
how do i contact support for my ink cartridge right now order ORDER94482?,negative_query
why is tracking stuck for my laptop order ORDER24729?,negative_query
why is refund not processed for my light bulb order ORDER98711??,negative_query
can you resolve this quickly for my ink cartridge right now order ORDER68435?,negative_query
good morning can you send replacement for my headphones order ORDER60738??,negative_query
can you send replacement for my tv box order ORDER91890??,negative_query
hey why is refund not processed for my tripod asap order ORDER77997??,negative_query
hiya why is quality so bad for my body lotion order ORDER31958?,negative_query
why is refund not processed for my marker please?,negative_query
why is my order delayed for my notebook plz order ORDER92886??,negative_query
why was my order cancelled for my usb hub asap??,negative_query
good evening can you send replacement for my belt asap?,negative_query
hiya why is refund not processed for my socks order ORDER69844?,negative_query
why is my package lost for my printer right now??,negative_query
why is refund not processed for my hair dryer please?,negative_query
why is my order delayed urgent order ORDER29439??,negative_query
hello can you resolve this quickly urgent?,negative_query
yo why is tracking stuck for my belt order ORDER33566??,negative_query
hey can you send replacement right now order ORDER32750??,negative_query
why is my order delayed for my headphones please?,negative_query
why is my package lost right now order ORDER35432??,negative_query
can you send replacement for my hoodie please order ORDER50600??,negative_query
can you resend my confirmation for my pressure cooker order ORDER52126??,negative_query
how do i fix wrong size for my remote urgent?,negative_query
good morning why is quality so bad for my pan order ORDER37720??,negative_query
hey why is tracking stuck asap order ORDER15093??,negative_query
can you resend my confirmation for my camera lens asap order ORDER88424??,negative_query
hello how do i fix wrong size for my serum urgent?,negative_query
how do i get a refund for my hoodie??,negative_query
sup why is tracking stuck for my router antenna??,negative_query
can you send replacement for my case order ORDER23221?,negative_query
can you send replacement for my jacket right now?,negative_query
hiya how do i return this item for my smart plug plz order ORDER40386?,negative_query
good morning can you resolve this quickly for my whiteboard right now?,negative_query
can you replace this item order ORDER20659?,negative_query
how do i change payment method urgent??,negative_query
hi how do i change payment method asap order ORDER48799?,negative_query
can you resend my confirmation for my detergent right now order ORDER80292?,negative_query
sup how do i return this item for my toner order ORDER57289??,negative_query
can you resend my confirmation for my smart plug asap?,negative_query
why is my package lost for my skin cream urgent order ORDER50665?,negative_query
hi can you fix this issue for my toy car plz order ORDER27728??,negative_query
how do i return this item for my heater asap?,negative_query
why is quality so bad for my conditioner asap order ORDER44924??,negative_query
why is shipping taking so long asap order ORDER89100?,negative_query
how do i get a refund for my water bottle order ORDER81509?,negative_query
why is refund not processed for my printer please order ORDER86834??,negative_query
good morning can you resend my confirmation asap?,negative_query
can you resend my confirmation for my bottle please order ORDER20507?,negative_query
how do i return this item for my pressure cooker urgent?,negative_query
why is tracking stuck for my binder?,negative_query
how do i fix wrong size for my microphone?,negative_query
hey can you resolve this quickly for my skincare set right now order ORDER22853?,negative_query
hello why is my order delayed order ORDER54743??,negative_query
sup how do i change payment method please order ORDER23910?,negative_query
good morning how do i get a refund urgent order ORDER44389?,negative_query
why was my order cancelled for my lunch box please?,negative_query
how do i fix wrong size for my screen protector?,negative_query
why was my order cancelled right now order ORDER14808?,negative_query
why is tracking stuck for my router asap order ORDER87375?,negative_query
why is shipping taking so long urgent??,negative_query
good evening why was my order cancelled for my ssd?,negative_query
good evening why is refund not processed for my perfume urgent??,negative_query
can you replace this item for my cable organizer please order ORDER65076?,negative_query
why is my order delayed for my hoodie right now order ORDER81584?,negative_query
why is shipping taking so long for my shampoo asap?,negative_query
hello why is my package lost??,negative_query
why is tracking stuck for my backpack asap order ORDER18609??,negative_query
hello can you resolve this quickly please?,negative_query
why is my order delayed for my sneakers?,negative_query
can you replace this item for my tablet please?,negative_query
hi can you replace this item for my pan urgent order ORDER83618?,negative_query
can you fix this issue for my boots urgent?,negative_query
yo how do i complain for my pressure cooker right now?,negative_query
yo can you replace this item for my router antenna urgent order ORDER92633??,negative_query
how do i contact support order ORDER15073??,negative_query
sup why is refund not processed asap??,negative_query
good morning can you resend my confirmation urgent??,negative_query
can you send replacement order ORDER92085?,negative_query
hiya can you resolve this quickly urgent order ORDER82094??,negative_query
good evening how do i get a refund for my laptop asap order ORDER14396??,negative_query
hello why is quality so bad asap?,negative_query
can you replace this item for my ear cushions order ORDER68644?,negative_query
hi can you resend my confirmation right now??,negative_query
sup can you resend my confirmation??,negative_query
how do i contact support for my earbuds?,negative_query
good morning how do i fix wrong size for my phone stand asap??,negative_query
can you speed up delivery order ORDER91152??,negative_query
why is my order delayed asap order ORDER61180??,negative_query
can you send replacement for my dress please order ORDER40698?,negative_query
how do i contact support urgent??,negative_query
can you replace this item for my jeans asap order ORDER26187?,negative_query
why was my order cancelled for my watch order ORDER39374?,negative_query
why is my package lost for my doorbell right now order ORDER17019??,negative_query
hello how do i get a refund asap?,negative_query
good evening can you replace this item order ORDER53644??,negative_query
sup can you resolve this quickly for my printer asap?,negative_query
hello why is my order delayed??,negative_query
why is refund not processed right now order ORDER18108?,negative_query
hi why was my order cancelled for my scarf?,negative_query
sup why is my order delayed for my phone case urgent order ORDER30873?,negative_query
why is refund not processed order ORDER30633??,negative_query
hello how do i contact support asap?,negative_query
can you resend my confirmation for my desk lamp order ORDER39109?,negative_query
hello why is tracking stuck for my notebook order ORDER32360?,negative_query
yo how do i change payment method order ORDER79141?,negative_query
hey how do i contact support for my toner??,negative_query
why is my order delayed for my socks??,negative_query
why is my package lost for my router antenna please??,negative_query
can you resolve this quickly order ORDER32914??,negative_query
hello how do i contact support for my dress please?,negative_query
why is refund not processed for my cutlery set order ORDER63982?,negative_query
how do i return this item for my hard drive asap order ORDER53729??,negative_query
can you speed up delivery for my pan right now?,negative_query
how do i fix wrong size order ORDER12603?,negative_query
hey why is tracking stuck for my hard drive?,negative_query
can you fix this issue for my usb hub order ORDER65700?,negative_query
can you speed up delivery urgent?,negative_query
how do i contact support asap order ORDER61092??,negative_query
hey can you replace this item for my sneakers order ORDER72510?,negative_query
why is my package lost urgent?,negative_query
yo how do i fix wrong size for my toy car?,negative_query
can you send replacement asap??,negative_query
good morning can you resend my confirmation for my nail kit urgent??,negative_query
can you replace this item for my smartwatch urgent?,negative_query
can you fix this issue for my smartwatch order ORDER82351??,negative_query
why is shipping taking so long for my headphones order ORDER54878?,negative_query
hello why is tracking stuck for my range extender pls order ORDER34027?,negative_query
hello why is my package lost please?,negative_query
sup can you resolve this quickly asap?,negative_query
good evening how do i change payment method for my memory card order ORDER13318?,negative_query
hi can you resolve this quickly for my perfume?,negative_query
can you replace this item for my duffel bag??,negative_query
hi why is tracking stuck for my suitcase order ORDER24399?,negative_query
can you resend my confirmation for my heater right now?,negative_query
good morning why is my order delayed for my blender?,negative_query
hello how do i escalate this order ORDER61280?,negative_query
hello can you send replacement for my pressure cooker right now?,negative_query
why is my package lost order ORDER60721??,negative_query
good morning why is my package lost please order ORDER96756?,negative_query
how do i get a refund for my flash drive asap order ORDER12324?,negative_query
can you replace this item for my heater urgent?,negative_query
hello can you speed up delivery for my power bank asap order ORDER61312?,negative_query
why is quality so bad for my sticker pack urgent order ORDER56787??,negative_query
hi why was my order cancelled for my monitor please order ORDER68755?,negative_query
why is shipping taking so long for my soap asap?,negative_query
good evening why was my order cancelled order ORDER31122?,negative_query
how do i return this item for my hoodie order ORDER23368??,negative_query
hello why is refund not processed??,negative_query
can you replace this item for my paper pack asap order ORDER10250??,negative_query
why is shipping taking so long please order ORDER17940?,negative_query
how do i change payment method for my doorbell asap order ORDER95454??,negative_query
how do i change payment method for my webcam??,negative_query
why is my package lost for my boots?,negative_query
why is quality so bad for my gloves?,negative_query
why is tracking stuck urgent?,negative_query
why is my package lost for my whiteboard asap order ORDER79759?,negative_query
hiya can you speed up delivery order ORDER47543?,negative_query
good evening can you fix this issue for my desk lamp right now order ORDER18177?,negative_query
yo how do i get a refund for my sticker pack right now?,negative_query
hiya can you replace this item?,negative_query
hey can you replace this item for my notebook order ORDER98322?,negative_query
hello why is shipping taking so long for my tablet urgent order ORDER79916?,negative_query
good evening why is quality so bad for my shoulder bag urgent??,negative_query
good morning why is tracking stuck order ORDER36811??,negative_query
hiya why is my order delayed asap?,negative_query
why is quality so bad plz??,negative_query
how do i escalate this for my socks order ORDER71596??,negative_query
good evening can you resend my confirmation for my shoulder bag order ORDER45555??,negative_query
good evening why was my order cancelled asap order ORDER41191??,negative_query
good evening why is shipping taking so long for my pressure cooker order ORDER70597??,negative_query
how do i change payment method order ORDER41998??,negative_query
hiya why was my order cancelled urgent order ORDER40116?,negative_query
hiya how do i get a refund for my tripod asap?,negative_query
yo how do i get a refund for my pan urgent?,negative_query
why is quality so bad order ORDER44589??,negative_query
hello why is quality so bad asap order ORDER53519?,negative_query
hey can you resend my confirmation for my pressure cooker order ORDER50831??,negative_query
why is shipping taking so long for my water bottle please order ORDER74062??,negative_query
good morning can you replace this item for my ring light order ORDER84936?,negative_query
how do i fix wrong size pls??,negative_query
can you send replacement for my binder asap order ORDER29273?,negative_query
hello why is my package lost for my hdmi cable?,negative_query
can you speed up delivery for my memory card?,negative_query
how do i fix wrong size for my phone stand order ORDER84132?,negative_query
how do i complain order ORDER20976?,negative_query
can you replace this item for my shoulder bag please?,negative_query
how do i return this item for my nail kit??,negative_query
how do i escalate this please order ORDER88083?,negative_query
can you fix this issue for my remote order ORDER45673?,negative_query
why is shipping taking so long for my hdmi cable please order ORDER21455??,negative_query
why is my order delayed for my marker?,negative_query
can you replace this item for my printer right now??,negative_query
hello why is shipping taking so long for my tshirt?,negative_query
sup can you fix this issue for my flash drive??,negative_query
hey why is my package lost for my hard drive right now order ORDER10108?,negative_query
hello how do i return this item right now order ORDER21687??,negative_query
why was my order cancelled for my thermos order ORDER48686?,negative_query
hello how do i contact support for my backpack urgent order ORDER88142??,negative_query
good evening can you resend my confirmation right now??,negative_query
hi how do i return this item asap?,negative_query
how do i complain for my beanie??,negative_query
hey why is refund not processed order ORDER99451?,negative_query
hiya can you replace this item order ORDER98524?,negative_query
can you resend my confirmation for my thermos?,negative_query
good morning can you send replacement for my thermos asap?,negative_query
how do i fix wrong size for my marker pls order ORDER57675??,negative_query
yo can you resend my confirmation for my mug order ORDER95502??,negative_query
why is shipping taking so long order ORDER38554?,negative_query
hello can you resend my confirmation for my mesh system right now?,negative_query
can you fix this issue for my ring light??,negative_query
hey why is refund not processed asap order ORDER20888?,negative_query
yo how do i return this item for my case order ORDER63352?,negative_query
can you send replacement for my laptop asap order ORDER75091?,negative_query
why is my order delayed pls??,negative_query
can you resolve this quickly for my router antenna order ORDER77616?,negative_query
can you resolve this quickly for my webcam order ORDER75010?,negative_query
hi how do i return this item for my usb hub please order ORDER79705?,negative_query
hey can you replace this item for my cap??,negative_query
how do i escalate this for my conditioner pls??,negative_query
can you speed up delivery for my smartwatch right now order ORDER31914??,negative_query
how do i change payment method asap?,negative_query
why was my order cancelled for my dish rack please order ORDER63023?,negative_query
yo can you resend my confirmation right now order ORDER54158?,negative_query
hi why is my package lost??,negative_query
yo can you speed up delivery?,negative_query
hey how do i return this item for my jacket asap?,negative_query
how do i get a refund for my ssd please order ORDER87613??,negative_query
hi why is quality so bad please order ORDER40165?,negative_query
yo how do i get a refund for my bluetooth adapter order ORDER82325??,negative_query
how do i escalate this for my ssd please?,negative_query
how do i escalate this for my headphones?,negative_query
good morning how do i get a refund for my desk lamp order ORDER83242?,negative_query
why is my order delayed for my ink cartridge order ORDER17703??,negative_query
why was my order cancelled for my light bulb please?,negative_query
hello how do i contact support for my watch asap?,negative_query
good evening why is shipping taking so long for my shampoo??,negative_query
can you replace this item for my skin cream?,negative_query
how do i complain for my headphones order ORDER97904?,negative_query
sup can you fix this issue for my coffee maker asap?,negative_query
can you speed up delivery for my whiteboard asap order ORDER56072?,negative_query
hey how do i escalate this order ORDER80013??,negative_query
can you speed up delivery for my skincare set??,negative_query
hiya why is tracking stuck for my camera lens order ORDER70140?,negative_query
yo can you speed up delivery order ORDER33249?,negative_query
why is shipping taking so long for my phone case right now order ORDER95940?,negative_query
good evening can you send replacement for my shampoo order ORDER53295??,negative_query
hi how do i return this item urgent order ORDER96790?,negative_query
why is my order delayed??,negative_query
hiya how do i escalate this urgent order ORDER11273??,negative_query
how do i fix wrong size order ORDER78328?,negative_query
can you send replacement for my router antenna?,negative_query
can you send replacement for my mug please?,negative_query
how do i escalate this for my light bulb asap order ORDER47516?,negative_query
can you resolve this quickly order ORDER39119?,negative_query
can you send replacement for my smart plug urgent?,negative_query
hiya can you speed up delivery??,negative_query
can you send replacement for my sling bag urgent order ORDER27701?,negative_query
why was my order cancelled please order ORDER37758??,negative_query
hi why was my order cancelled for my heater??,negative_query
how do i return this item for my power bank order ORDER67554?,negative_query
how do i get a refund for my jeans urgent order ORDER68790?,negative_query
sup how do i contact support for my sneakers order ORDER50029?,negative_query
yo can you resolve this quickly right now??,negative_query
how do i complain for my sling bag?,negative_query
hiya why is tracking stuck order ORDER91791??,negative_query
can you resend my confirmation for my pen set please order ORDER56736??,negative_query
can you resolve this quickly for my dish rack?,negative_query
hello why is tracking stuck for my socks?,negative_query
why is my package lost for my toy car order ORDER15848?,negative_query
hey how do i contact support please order ORDER51309?,negative_query
how do i complain for my skin cream please??,negative_query
can you resolve this quickly for my whiteboard?,negative_query
hello why was my order cancelled for my tablet order ORDER11895?,negative_query
good morning can you resend my confirmation?,negative_query
hi why was my order cancelled order ORDER51118?,negative_query
sup why was my order cancelled for my toy car right now order ORDER13171??,negative_query
hiya why is my package lost for my keyboard cover right now?,negative_query
how do i get a refund asap order ORDER76317?,negative_query
hey can you fix this issue for my gloves order ORDER30170?,negative_query
how do i complain for my monitor order ORDER95810??,negative_query
why is shipping taking so long urgent order ORDER51362?,negative_query
hiya how do i escalate this for my backpack right now order ORDER49372??,negative_query
sup why is tracking stuck pls??,negative_query
how do i return this item right now order ORDER72177?,negative_query
sup how do i change payment method for my smartwatch asap?,negative_query
why is tracking stuck right now order ORDER35993??,negative_query
can you replace this item order ORDER80515?,negative_query
how do i get a refund for my blender order ORDER52407?,negative_query
sup how do i escalate this urgent order ORDER74387??,negative_query
can you resend my confirmation for my bluetooth adapter order ORDER79736?,negative_query
why is my package lost for my book order ORDER74557??,negative_query
can you send replacement for my conditioner please??,negative_query
how do i change payment method for my binder asap order ORDER56847?,negative_query
why was my order cancelled for my suitcase order ORDER64026?,negative_query
hiya can you speed up delivery for my face wash order ORDER46054?,negative_query
why is my order delayed for my fan urgent order ORDER27485??,negative_query
how do i fix wrong size order ORDER79408?,negative_query
hiya can you resend my confirmation for my tripod order ORDER18425?,negative_query
how do i complain right now?,negative_query
why is refund not processed for my car charger??,negative_query
sup how do i get a refund for my cable organizer order ORDER76101?,negative_query
why is my order delayed for my gaming mouse please??,negative_query
hi why is my package lost for my keyboard right now order ORDER77272?,negative_query
how do i get a refund for my socks order ORDER53559?,negative_query
can you fix this issue for my scarf order ORDER79953??,negative_query
how do i complain for my whiteboard plz order ORDER60477?,negative_query
can you fix this issue for my hair dryer??,negative_query
how do i escalate this for my security camera order ORDER13272??,negative_query
yo how do i change payment method for my screen protector right now order ORDER98868?,negative_query
hey how do i return this item for my marker asap order ORDER33696?,negative_query
can you speed up delivery asap?,negative_query
why is quality so bad for my jeans please order ORDER69132?,negative_query
how do i change payment method please order ORDER63594?,negative_query
can you resolve this quickly order ORDER97521?,negative_query
can you replace this item for my camera lens right now?,negative_query
good evening can you replace this item please order ORDER47370??,negative_query
can you speed up delivery for my perfume urgent?,negative_query
can you speed up delivery?,negative_query
good morning can you replace this item for my wallet order ORDER28234??,negative_query
good evening how do i contact support for my mesh system asap order ORDER90913?,negative_query
sup why is quality so bad for my cable organizer asap order ORDER24923?,negative_query
why is my package lost for my thermos?,negative_query
hi can you fix this issue for my lunch box order ORDER97378?,negative_query
sup can you replace this item for my hair dryer right now order ORDER93917??,negative_query
good evening how do i get a refund for my headphones please??,negative_query
how do i get a refund for my toy car?,negative_query
why is refund not processed for my air fryer urgent?,negative_query
good morning why is my package lost order ORDER97618?,negative_query
can you resend my confirmation for my ear cushions order ORDER80429?,negative_query
how do i escalate this for my shampoo urgent order ORDER27229?,negative_query
how do i change payment method for my pan asap order ORDER50430?,negative_query
hey how do i fix wrong size for my hard drive please?,negative_query
hiya why is shipping taking so long right now?,negative_query
sup can you fix this issue for my cutlery set order ORDER32487?,negative_query
why is shipping taking so long order ORDER27021?,negative_query
can you speed up delivery for my smartwatch order ORDER67111?,negative_query
can you speed up delivery order ORDER39728?,negative_query
how do i get a refund for my range extender?,negative_query
why is tracking stuck for my printer right now order ORDER64809?,negative_query
hiya can you resolve this quickly right now order ORDER85497?,negative_query
why is refund not processed order ORDER66415?,negative_query
can you send replacement for my duffel bag?,negative_query
how do i get a refund urgent order ORDER98092?,negative_query
hello can you resolve this quickly for my smart plug please order ORDER16732?,negative_query
why is my package lost for my sneakers?,negative_query
good morning why is shipping taking so long for my jacket please?,negative_query
can you send replacement for my sling bag asap order ORDER79866?,negative_query
why was my order cancelled for my mouse pad?,negative_query
how do i return this item for my dish rack order ORDER79111??,negative_query
yo why was my order cancelled for my speaker please?,negative_query
how do i escalate this urgent order ORDER66179?,negative_query
why is shipping taking so long for my heater??,negative_query
how do i return this item for my pan please??,negative_query
how do i escalate this order ORDER80317?,negative_query
yo why is shipping taking so long right now??,negative_query
why is shipping taking so long for my blender?,negative_query
good morning how do i complain for my gaming mouse urgent?,negative_query
why is tracking stuck asap order ORDER64986?,negative_query
can you resend my confirmation for my nail kit order ORDER60103?,negative_query
how do i get a refund asap order ORDER84940??,negative_query
how do i get a refund order ORDER83991??,negative_query
can you replace this item for my blender asap order ORDER84343?,negative_query
hey can you fix this issue?,negative_query
can you fix this issue right now??,negative_query
why is shipping taking so long order ORDER99354?,negative_query
why is tracking stuck for my printer?,negative_query
why is my package lost for my power bank order ORDER50910?,negative_query
hello can you replace this item for my light bulb urgent order ORDER90251?,negative_query
hiya how do i escalate this for my belt order ORDER30536?,negative_query
can you resend my confirmation asap order ORDER47469??,negative_query
how do i return this item for my router antenna right now order ORDER38072?,negative_query
why is my package lost asap??,negative_query
yo how do i complain??,negative_query
why is tracking stuck for my hair dryer order ORDER95049??,negative_query
hi can you fix this issue plz?,negative_query
good morning how do i get a refund asap order ORDER41548?,negative_query
good evening can you send replacement?,negative_query
can you resend my confirmation for my shampoo order ORDER39498?,negative_query
how do i escalate this order ORDER94243?,negative_query
hiya why was my order cancelled for my charger order ORDER90055?,negative_query
how do i contact support for my gloves?,negative_query
hey how do i get a refund for my range extender asap order ORDER49353?,negative_query
hi how do i change payment method for my jacket order ORDER68179?,negative_query
how do i escalate this for my printer right now?,negative_query
why is shipping taking so long for my belt order ORDER12694?,negative_query
can you speed up delivery for my stylus order ORDER13246?,negative_query
yo how do i fix wrong size for my backpack right now?,negative_query
how do i fix wrong size for my doorbell right now?,negative_query
how do i fix wrong size order ORDER76152?,negative_query
hey how do i return this item for my power bank right now?,negative_query
how do i fix wrong size for my suitcase plz??,negative_query
good morning how do i contact support for my webcam asap??,negative_query
can you send replacement for my router antenna right now??,negative_query
hey why is my package lost for my earbuds plz order ORDER40851?,negative_query
sup why is my order delayed urgent order ORDER38381??,negative_query
can you resolve this quickly for my pan please order ORDER14178?,negative_query
good morning why is shipping taking so long for my flash drive asap order ORDER66837??,negative_query
hiya how do i fix wrong size for my coffee maker??,negative_query
why is my order delayed for my printer asap order ORDER96887?,negative_query
how do i fix wrong size for my umbrella asap order ORDER23924??,negative_query
hiya how do i return this item for my power bank urgent?,negative_query
can you resend my confirmation for my pressure cooker please?,negative_query
sup why is refund not processed right now??,negative_query
can you resend my confirmation asap order ORDER26032??,negative_query
hey why is tracking stuck for my air fryer urgent order ORDER65803?,negative_query
can you replace this item for my dish rack urgent order ORDER85106?,negative_query
good morning why is shipping taking so long for my pan order ORDER59208?,negative_query
hiya how do i escalate this order ORDER52319??,negative_query
how do i get a refund for my printer order ORDER38335?,negative_query
why is shipping taking so long asap?,negative_query
hi how do i complain right now?,negative_query
can you fix this issue for my hdmi cable please??,negative_query
can you send replacement for my dish rack asap order ORDER98893??,negative_query
yo how do i fix wrong size for my soap asap order ORDER66973??,negative_query
how do i complain for my hair dryer asap??,negative_query
yo how do i change payment method for my sneakers urgent order ORDER93437?,negative_query
why is shipping taking so long for my bluetooth adapter pls order ORDER90439?,negative_query
hey can you replace this item right now order ORDER87013??,negative_query
can you resolve this quickly order ORDER77413?,negative_query
how do i contact support order ORDER70133?,negative_query
why was my order cancelled for my camera order ORDER80054??,negative_query
why is my package lost for my ear cushions asap?,negative_query
how do i escalate this right now?,negative_query
can you speed up delivery for my sneakers order ORDER40959?,negative_query
why is tracking stuck for my smartwatch order ORDER22771?,negative_query
can you fix this issue for my speaker order ORDER95265?,negative_query
can you resolve this quickly for my bottle urgent?,negative_query
hey why is quality so bad urgent order ORDER39489?,negative_query
sup can you send replacement for my car charger order ORDER29730?,negative_query
can you resolve this quickly for my camera urgent order ORDER13579??,negative_query
can you resend my confirmation for my monitor right now??,negative_query
can you resend my confirmation order ORDER57897?,negative_query
good evening why was my order cancelled please??,negative_query
why is tracking stuck for my book?,negative_query
why was my order cancelled for my blender order ORDER41707??,negative_query
hi how do i fix wrong size for my charger??,negative_query
hi how do i escalate this for my blender asap order ORDER21546?,negative_query
why is my package lost for my marker order ORDER63735??,negative_query
why was my order cancelled asap order ORDER82994?,negative_query
hey why is my package lost for my hair dryer order ORDER43865?,negative_query
hey why is shipping taking so long asap order ORDER71743?,negative_query
can you replace this item for my blender??,negative_query
can you fix this issue for my sticker pack right now?,negative_query
why is shipping taking so long for my screen protector plz order ORDER36876?,negative_query
how do i change payment method for my headphones?,negative_query
how do i get a refund for my binder order ORDER93357?,negative_query
hi can you speed up delivery order ORDER11345?,negative_query
how do i fix wrong size for my sling bag??,negative_query
hey can you replace this item?,negative_query
hi how do i contact support order ORDER67254?,negative_query
yo how do i change payment method asap order ORDER43747?,negative_query
how do i escalate this for my air fryer asap??,negative_query
sup can you speed up delivery order ORDER27334?,negative_query
why is quality so bad order ORDER64158??,negative_query
how do i return this item for my ear cushions?,negative_query
good morning how do i contact support for my cap?,negative_query
how do i contact support for my earbuds asap?,negative_query
hi can you resend my confirmation for my router order ORDER84312??,negative_query
can you resend my confirmation for my stylus?,negative_query
hiya how do i fix wrong size for my mouse pad right now??,negative_query
good morning why is my package lost please?,negative_query
can you replace this item for my umbrella urgent order ORDER14372??,negative_query
how do i fix wrong size for my umbrella order ORDER46706??,negative_query
how do i return this item for my shampoo asap?,negative_query
why is tracking stuck order ORDER66237?,negative_query
good morning how do i escalate this asap order ORDER61196?,negative_query
why was my order cancelled for my makeup kit?,negative_query
hey can you resend my confirmation for my dress asap?,negative_query
how do i return this item for my microphone asap?,negative_query
how do i return this item for my microphone please order ORDER75830?,negative_query
why is shipping taking so long order ORDER13256?,negative_query
sup why was my order cancelled for my hdmi cable right now?,negative_query
how do i escalate this for my scarf asap?,negative_query
hi how do i change payment method for my webcam right now order ORDER53241?,negative_query
good morning can you fix this issue for my toner?,negative_query
good morning can you resend my confirmation for my ear cushions right now order ORDER68256?,negative_query
sup can you fix this issue for my dish rack asap?,negative_query
why is my package lost for my flash drive order ORDER64418?,negative_query
good evening why is my package lost for my remote??,negative_query
yo why is my package lost urgent?,negative_query
why is my order delayed for my suitcase?,negative_query
how do i escalate this for my skincare set order ORDER94293?,negative_query
can you replace this item order ORDER23824?,negative_query
hello how do i fix wrong size?,negative_query
how do i change payment method for my pen set asap??,negative_query
how do i escalate this order ORDER74536?,negative_query
how do i fix wrong size order ORDER61887?,negative_query
how do i escalate this for my doorbell??,negative_query
good morning can you replace this item??,negative_query
why is tracking stuck asap??,negative_query
hiya why is shipping taking so long for my tv box?,negative_query
why is my package lost for my toy car asap?,negative_query
how do i escalate this asap order ORDER35549?,negative_query
good morning can you resend my confirmation for my microphone asap??,negative_query
good evening why is refund not processed for my notebook urgent order ORDER55316?,negative_query
sup how do i contact support for my pressure cooker asap?,negative_query
sup how do i get a refund for my tablet?,negative_query
yo can you speed up delivery for my toner please?,negative_query
sup how do i change payment method urgent order ORDER19574?,negative_query
can you send replacement for my paper pack urgent order ORDER22809?,negative_query
hello how do i escalate this order ORDER66324??,negative_query
how do i complain for my backpack order ORDER41109?,negative_query
hey can you speed up delivery for my toner order ORDER92025?,negative_query
hi why was my order cancelled for my camera lens?,negative_query
why is tracking stuck for my fan urgent order ORDER27753??,negative_query
why is my order delayed for my cap order ORDER36009??,negative_query
yo why is my order delayed for my body lotion please order ORDER18342?,negative_query
why is my order delayed right now?,negative_query
sup how do i contact support for my backpack order ORDER11103?,negative_query
good evening why is my order delayed?,negative_query
can you speed up delivery order ORDER19784??,negative_query
can you fix this issue order ORDER42904?,negative_query
can you send replacement for my sandals??,negative_query
how do i escalate this order ORDER67624?,negative_query
why is shipping taking so long order ORDER69563??,negative_query
why is my package lost for my nail kit plz order ORDER44712??,negative_query
hiya how do i change payment method for my heater urgent?,negative_query
can you resend my confirmation for my microphone right now??,negative_query
how do i get a refund for my blender please??,negative_query
hello how do i get a refund for my cap urgent?,negative_query
why is quality so bad for my sticker pack please order ORDER54652??,negative_query
yo how do i complain for my router please order ORDER16894??,negative_query
how do i escalate this order ORDER73605?,negative_query
yo can you resolve this quickly order ORDER74783?,negative_query
how do i change payment method for my doorbell right now?,negative_query
hi can you send replacement??,negative_query
can you resolve this quickly for my remote please?,negative_query
why was my order cancelled for my cable organizer urgent order ORDER40967??,negative_query
how do i complain for my ink cartridge??,negative_query
hello how do i fix wrong size??,negative_query
why is tracking stuck for my usb hub order ORDER23871??,negative_query
good morning how do i complain right now order ORDER55773??,negative_query
good morning can you resolve this quickly for my case order ORDER65639?,negative_query
hi why is tracking stuck for my router antenna right now??,negative_query
hello how do i return this item for my keyboard right now??,negative_query
good morning why is refund not processed order ORDER76006??,negative_query
can you send replacement asap order ORDER51473?,negative_query
sup how do i get a refund for my sticker pack right now order ORDER88487??,negative_query
hello can you speed up delivery for my mesh system right now?,negative_query
can you resolve this quickly asap order ORDER39730?,negative_query
hi why is tracking stuck asap?,negative_query
sup how do i return this item for my hair dryer order ORDER17098?,negative_query
can you resend my confirmation for my hard drive order ORDER54121?,negative_query
can you fix this issue for my suitcase order ORDER12500?,negative_query
why is refund not processed order ORDER37226?,negative_query
good evening why is my package lost right now order ORDER59874?,negative_query
can you resend my confirmation for my camera right now?,negative_query
how do i escalate this for my ear cushions urgent?,negative_query
can you replace this item for my hoodie order ORDER66744?,negative_query
how do i return this item for my sling bag order ORDER60028??,negative_query
hiya can you speed up delivery for my umbrella order ORDER37705??,negative_query
why was my order cancelled for my toy car right now?,negative_query
yo how do i complain for my smartwatch?,negative_query
good morning why is refund not processed right now order ORDER81176?,negative_query
why was my order cancelled order ORDER78986??,negative_query
good morning how do i escalate this for my toner urgent??,negative_query
good evening can you replace this item for my socks order ORDER95901?,negative_query
how do i complain for my ear cushions asap order ORDER37485??,negative_query
yo why is tracking stuck for my ring light asap order ORDER48588?,negative_query
hey can you replace this item urgent?,negative_query
why is refund not processed for my hair dryer right now??,negative_query
can you send replacement for my skincare set?,negative_query
why is my package lost for my mesh system right now??,negative_query
yo how do i contact support for my detergent right now order ORDER91847?,negative_query
yo can you speed up delivery for my sandals pls??,negative_query
sup why is tracking stuck?,negative_query
hello how do i escalate this for my air fryer urgent??,negative_query
how do i return this item for my camera lens asap?,negative_query
can you fix this issue for my smart plug order ORDER26838??,negative_query
can you resend my confirmation for my thermos urgent??,negative_query
hiya why is my order delayed for my air fryer?,negative_query
can you speed up delivery for my monitor asap order ORDER44382??,negative_query
why was my order cancelled asap order ORDER46547?,negative_query
sup how do i return this item for my tripod order ORDER21644?,negative_query
how do i get a refund order ORDER31073?,negative_query
can you speed up delivery for my remote?,negative_query
can you resend my confirmation for my ear cushions?,negative_query
