text,label
im not happy my bluetooth adapter billing error shoddy order ORDER27707 really upset.,negative
yo im not happy my keyboard color not as shown order ORDER31127.,negative
hey im not happy my toy car battery dies fast yikes!!,negative
im not happy my duffel bag billing error smh order ORDER94634 not okay!,negative
yo im not happy my toner package lost yikes order ORDER35499 please fix!!,negative
good morning im not happy my paper pack arrived damaged dodgy order ORDER88232 please fix.,negative
yo im not happy my shampoo scratches on surface bruh please fix!!,negative
im not happy my microphone does not work smh order ORDER27177!,negative
im not happy my light bulb smells weird high key bad.,negative
im not happy my tv box scratches on surface order ORDER94449 need help asap!!,negative
im not happy my hdmi cable support is unhelpful ugh.,negative
im not happy my cutlery set unacceptable delay low key bad order ORDER94877 make it right.,negative
hi im not happy my whiteboard unacceptable delay smh not okay!,negative
hey im not happy my usb hub stitches coming loose order ORDER56689 not okay!!,negative
hello im not happy my charger arrived damaged meh order ORDER86473 make it right.,negative
im not happy my perfume support is unhelpful pain order ORDER22794 please fix.,negative
good morning im not happy my flash drive billing error need help asap.,negative
sup im not happy my power bank stitches coming loose smh make it right.,negative
im not happy my ring light refund taking too long smh really upset!,negative
hi im not happy my projector smells weird pain order ORDER85461 please fix.,negative
im not happy my pen set unacceptable delay pain...,negative
hello im not happy my cable organizer terrible experience trash need help asap...,negative
im not happy my camera arrived damaged.,negative
im not happy my soap support is unhelpful shoddy do better!!,negative
im not happy my keyboard refund taking too long meh order ORDER61530 make it right.,negative
im not happy my whiteboard color not as shown order ORDER96267 make it right.,negative
im not happy my keyboard battery dies fast pain order ORDER32406!,negative
good morning im not happy my nail kit does not work order ORDER55734.,negative
yo im not happy my printer stitches coming loose trash.,negative
im not happy my watch item missing not okay.,negative
im not happy my keyboard cover battery dies fast need help asap.,negative
im not happy my tv box scratches on surface low key bad order ORDER96558 do better...,negative
im not happy my ring light item missing ugh please fix.,negative
hi im not happy my ssd billing error meh order ORDER73133 please fix.,negative
im not happy my router does not work bruh really upset!!,negative
im not happy my pan scratches on surface!,negative
im not happy my gaming mouse tracking not updating high key bad order ORDER26073...,negative
im not happy my screen protector arrived damaged low key bad not okay.,negative
im not happy my belt stitches coming loose pain really upset!!,negative
im not happy my router late delivery ugh!!,negative
sup im not happy my screen protector package lost pain order ORDER59606...,negative
yo im not happy my nail kit color not as shown order ORDER33152 please fix!,negative
sup im not happy my blender poor quality trash order ORDER55906!,negative
im not happy my keyboard product is faulty trash order ORDER28692 make it right...,negative
im not happy my toy car smells weird smh!,negative
im not happy my memory card arrived damaged trash order ORDER66173 do better!!,negative
im not happy my router antenna billing error please fix!!,negative
yo im not happy my projector terrible experience not okay.,negative
yo im not happy my case billing error not cool!,negative
good evening im not happy my wallet battery dies fast bruh order ORDER26446 not okay!,negative
im not happy my bluetooth adapter support is unhelpful meh please fix...,negative
im not happy my router antenna terrible experience bruh really upset.,negative
good morning im not happy my tripod product is faulty bruh order ORDER60179 really upset!,negative
im not happy my conditioner refund taking too long trash order ORDER32669...,negative
hi im not happy my remote scratches on surface not cool order ORDER50471 really upset.,negative
im not happy my thermos color not as shown dodgy.,negative
im not happy my lunch box poor quality.,negative
hi im not happy my shampoo smells weird low key bad order ORDER23260 need help asap!!,negative
hi im not happy my cap battery dies fast not cool order ORDER84672 really upset.,negative
hey im not happy my hdmi cable does not work ugh order ORDER96887 do better...,negative
im not happy my mouse pad color not as shown.,negative
im not happy my blender tracking not updating need help asap.,negative
im not happy my screen protector does not work order ORDER81121 please fix.,negative
im not happy my cap item missing smh not okay...,negative
im not happy my memory card smells weird order ORDER13610 do better.,negative
im not happy my range extender smells weird not cool order ORDER18955.,negative
im not happy my whiteboard color not as shown!,negative
im not happy my printer stitches coming loose dodgy order ORDER77114...,negative
im not happy my smart plug arrived damaged yikes order ORDER43443 please fix...,negative
im not happy my keyboard does not work dodgy do better.,negative
hello im not happy my pen set billing error please fix!,negative
im not happy my lunch box billing error high key bad.,negative
sup im not happy my body lotion poor quality shoddy.,negative
good evening im not happy my nail kit arrived damaged not cool order ORDER39009.,negative
good evening im not happy my lunch box wrong size sent trash order ORDER42085 really upset.,negative
im not happy my tshirt package lost order ORDER12963 need help asap.,negative
good evening im not happy my mug terrible experience trash!!,negative
hi im not happy my scarf color not as shown order ORDER91672 do better!!,negative
yo im not happy my pressure cooker package lost dodgy order ORDER33121.,negative
im not happy my smart plug support is unhelpful bruh make it right!,negative
im not happy my body lotion billing error order ORDER96176 make it right!!,negative
hi im not happy my laptop tracking not updating pain need help asap...,negative
im not happy my tv box scratches on surface yikes order ORDER28740...,negative
im not happy my shampoo unacceptable delay!!,negative
hiya im not happy my pressure cooker product is faulty bruh order ORDER96103!!,negative
good morning im not happy my keyboard does not work smh order ORDER24049!!,negative
im not happy my suitcase stitches coming loose high key bad make it right!!,negative
im not happy my tripod stitches coming loose dodgy order ORDER96916 do better.,negative
im not happy my doorbell wrong size sent shoddy order ORDER58875.,negative
good morning im not happy my lunch box poor quality yikes order ORDER80056 do better.,negative
im not happy my body lotion product is faulty dodgy!!,negative
im not happy my smart plug scratches on surface order ORDER80117 do better!,negative
sup im not happy my cable organizer poor quality do better.,negative
im not happy my perfume scratches on surface high key bad make it right!!,negative
im not happy my sling bag smells weird ugh not okay.,negative
good morning im not happy my lunch box item missing low key bad order ORDER40152 make it right.,negative
im not happy my charging dock item missing yikes order ORDER39404 please fix!,negative
im not happy my phone case scratches on surface trash!!,negative
good morning im not happy my desk lamp item missing please fix.,negative
hello im not happy my air fryer wrong size sent trash!!,negative
im not happy my security camera smells weird low key bad.,negative
im not happy my ssd color not as shown not cool...,negative
im not happy my jeans wrong size sent order ORDER58849.,negative
good evening im not happy my jeans stitches coming loose shoddy need help asap...,negative
hey im not happy my shampoo does not work high key bad!!,negative
sup im not happy my air fryer item missing bruh please fix...,negative
hey im not happy my umbrella scratches on surface not cool!,negative
im not happy my mesh system arrived damaged meh not okay!,negative
hey im not happy my nail kit smells weird please fix...,negative
good morning im not happy my tshirt product is faulty not cool please fix.,negative
im not happy my ear cushions tracking not updating.,negative
hello im not happy my smart plug product is faulty dodgy!!,negative
im not happy my hoodie billing error meh make it right.,negative
sup im not happy my toy car poor quality yikes not okay.,negative
im not happy my car charger does not work low key bad do better.,negative
hiya im not happy my monitor smells weird yikes please fix!!,negative
im not happy my gloves arrived damaged shoddy order ORDER76289 really upset!,negative
im not happy my dress poor quality trash not okay!!,negative
im not happy my shampoo smells weird yikes order ORDER92029...,negative
im not happy my paper pack wrong size sent dodgy need help asap!!,negative
im not happy my memory card battery dies fast pain do better.,negative
hiya im not happy my charging dock wrong size sent dodgy.,negative
im not happy my ear cushions arrived damaged ugh do better.,negative
im not happy my face wash item missing...,negative
hiya im not happy my headphones product is faulty yikes need help asap.,negative
im not happy my pan poor quality not okay.,negative
hey im not happy my camera battery dies fast shoddy order ORDER79999 please fix!,negative
hi im not happy my dish rack does not work trash really upset!!,negative
hey im not happy my ssd unacceptable delay bruh.,negative
im not happy my speaker battery dies fast order ORDER90846 do better.,negative
im not happy my thermos arrived damaged make it right!,negative
im not happy my power bank refund taking too long not cool order ORDER53784 please fix!,negative
im not happy my skin cream support is unhelpful trash really upset.,negative
im not happy my socks poor quality yikes make it right!!,negative
hey im not happy my soap arrived damaged high key bad order ORDER15706 please fix!,negative
im not happy my charger refund taking too long do better.,negative
im not happy my camera wrong size sent order ORDER12345 not okay.,negative
im not happy my makeup kit stitches coming loose dodgy not okay.,negative
good evening im not happy my gloves arrived damaged order ORDER50598 do better.,negative
im not happy my hdmi cable arrived damaged pain order ORDER78747.,negative
im not happy my tshirt tracking not updating trash do better!,negative
im not happy my skin cream terrible experience meh order ORDER51926.,negative
im not happy my dish rack wrong size sent meh do better.,negative
hiya im not happy my dish rack arrived damaged yikes make it right...,negative
im not happy my remote does not work dodgy order ORDER44941...,negative
im not happy my skincare set does not work not cool.,negative
im not happy my makeup kit product is faulty bruh!,negative
good morning im not happy my camera does not work order ORDER17318!,negative
im not happy my memory card wrong size sent high key bad order ORDER70979 do better!!,negative
im not happy my projector does not work shoddy.,negative
hi im not happy my toner scratches on surface not cool.,negative
im not happy my lunch box item missing low key bad order ORDER42260!,negative
im not happy my keyboard cover billing error smh order ORDER26320 really upset.,negative
im not happy my sticker pack poor quality!,negative
im not happy my skincare set product is faulty dodgy really upset.,negative
im not happy my usb hub late delivery bruh order ORDER80958!,negative
good morning im not happy my flash drive item missing order ORDER65390!!,negative
im not happy my hard drive smells weird trash order ORDER17237 really upset!!,negative
sup im not happy my camera lens terrible experience!,negative
hiya im not happy my pan support is unhelpful shoddy order ORDER71337 do better!!,negative
im not happy my notebook package lost do better!!,negative
im not happy my camera color not as shown need help asap!!,negative
im not happy my water bottle billing error trash order ORDER20069 really upset...,negative
hello im not happy my tablet scratches on surface yikes not okay...,negative
im not happy my hair dryer tracking not updating yikes order ORDER71810!,negative
good morning im not happy my memory card scratches on surface please fix!!,negative
im not happy my doorbell support is unhelpful smh.,negative
im not happy my keyboard cover item missing yikes order ORDER71056.,negative
good evening im not happy my tshirt arrived damaged trash!,negative
good evening im not happy my sticker pack battery dies fast trash order ORDER75360 please fix.,negative
hiya im not happy my air fryer support is unhelpful high key bad not okay...,negative
im not happy my paper pack terrible experience dodgy.,negative
hey im not happy my backpack stitches coming loose do better!!,negative
im not happy my boots item missing order ORDER58161 need help asap...,negative
sup im not happy my hair dryer late delivery need help asap...,negative
im not happy my jacket color not as shown high key bad please fix!,negative
yo im not happy my phone stand support is unhelpful meh not okay...,negative
sup im not happy my makeup kit support is unhelpful yikes order ORDER21132 need help asap.,negative
im not happy my pen set stitches coming loose dodgy!!,negative
im not happy my speaker product is faulty do better.,negative
im not happy my ink cartridge tracking not updating not okay.,negative
yo im not happy my skincare set stitches coming loose low key bad order ORDER45074 need help asap!!,negative
im not happy my smart plug battery dies fast order ORDER98046 make it right.,negative
good morning im not happy my tshirt tracking not updating dodgy.,negative
im not happy my light bulb item missing not okay!,negative
im not happy my jacket product is faulty high key bad make it right...,negative
im not happy my ring light does not work bruh make it right!,negative
hello im not happy my mouse pad item missing.,negative
im not happy my socks unacceptable delay!!,negative
hiya im not happy my cable organizer battery dies fast dodgy need help asap.,negative
good morning im not happy my boots terrible experience do better!,negative
hiya im not happy my watch package lost shoddy order ORDER95994.,negative
good morning im not happy my sandals package lost meh order ORDER75883 need help asap.,negative
im not happy my face wash stitches coming loose.,negative
im not happy my desk lamp arrived damaged.,negative
hey im not happy my shampoo item missing dodgy need help asap!,negative
im not happy my tshirt refund taking too long need help asap!,negative
good morning im not happy my watch wrong size sent really upset.,negative
im not happy my boots billing error yikes do better...,negative
im not happy my webcam scratches on surface dodgy do better!,negative
im not happy my coffee maker refund taking too long shoddy really upset...,negative
im not happy my earbuds billing error pain order ORDER92674 make it right...,negative
hi im not happy my skincare set does not work trash order ORDER34724 not okay.,negative
im not happy my monitor unacceptable delay bruh order ORDER88634 need help asap...,negative
im not happy my router product is faulty not okay.,negative
im not happy my projector does not work high key bad!!,negative
yo im not happy my laptop support is unhelpful bruh order ORDER77473 please fix!,negative
im not happy my security camera refund taking too long low key bad order ORDER48025!!,negative
im not happy my ring light scratches on surface pain order ORDER65122 really upset.,negative
im not happy my shoulder bag wrong size sent!!,negative
yo im not happy my monitor unacceptable delay shoddy order ORDER62585!!,negative
hiya im not happy my blender late delivery dodgy really upset...,negative
im not happy my serum smells weird shoddy.,negative
im not happy my usb hub smells weird pain.,negative
good evening im not happy my fan late delivery low key bad order ORDER23952.,negative
hello im not happy my speaker billing error order ORDER46637.,negative
im not happy my range extender terrible experience yikes order ORDER61273!,negative
im not happy my dish rack stitches coming loose meh order ORDER92474!!,negative
im not happy my dish rack arrived damaged yikes not okay...,negative
im not happy my tablet battery dies fast ugh need help asap.,negative
hi im not happy my ssd package lost shoddy...,negative
good evening im not happy my suitcase arrived damaged bruh!!,negative
im not happy my skincare set package lost dodgy need help asap.,negative
hey im not happy my nail kit item missing ugh order ORDER43475.,negative
hello im not happy my desk lamp arrived damaged low key bad...,negative
im not happy my ink cartridge scratches on surface not cool.,negative
sup im not happy my ring light stitches coming loose...,negative
yo im not happy my remote arrived damaged shoddy.,negative
hi im not happy my desk lamp wrong size sent not cool really upset!,negative
hello im not happy my thermos product is faulty order ORDER99358 need help asap.,negative
im not happy my tv box billing error dodgy not okay!,negative
im not happy my scarf wrong size sent!,negative
hiya im not happy my phone case product is faulty yikes order ORDER84838 please fix!!,negative
good morning im not happy my stylus unacceptable delay trash order ORDER63290 not okay.,negative
im not happy my hoodie smells weird smh order ORDER18827 make it right!,negative
im not happy my monitor scratches on surface!!,negative
hey im not happy my remote late delivery order ORDER66725.,negative
im not happy my shampoo item missing make it right.,negative
im not happy my smart plug battery dies fast do better...,negative
hey im not happy my shoulder bag stitches coming loose order ORDER46536.,negative
yo im not happy my tshirt stitches coming loose order ORDER90507.,negative
im not happy my earbuds smells weird shoddy do better.,negative
im not happy my laptop battery dies fast smh order ORDER74972!!,negative
hiya im not happy my thermos terrible experience order ORDER89642.,negative
im not happy my conditioner stitches coming loose.,negative
im not happy my router tracking not updating smh.,negative
hi im not happy my headphones terrible experience yikes make it right.,negative
hi im not happy my backpack poor quality smh!,negative
hey im not happy my smart plug terrible experience shoddy order ORDER18634...,negative
hello im not happy my ink cartridge terrible experience low key bad make it right.,negative
good morning im not happy my tv box package lost need help asap...,negative
im not happy my boots does not work high key bad need help asap!,negative
hiya im not happy my backpack tracking not updating dodgy really upset!!,negative
im not happy my boots product is faulty shoddy really upset.,negative
im not happy my shampoo color not as shown bruh need help asap.,negative
good morning im not happy my microphone poor quality need help asap...,negative
good morning im not happy my gaming mouse item missing not okay!,negative
hello im not happy my charger does not work.,negative
im not happy my range extender wrong size sent low key bad.,negative
good evening im not happy my blender refund taking too long.,negative
im not happy my sandals smells weird do better.,negative
im not happy my water bottle item missing low key bad not okay!,negative
im not happy my microphone battery dies fast ugh!,negative
im not happy my conditioner poor quality bruh make it right!,negative
hey im not happy my hair dryer poor quality bruh do better.,negative
im not happy my ring light support is unhelpful dodgy!,negative
im not happy my microphone refund taking too long order ORDER60710!!,negative
im not happy my cutlery set unacceptable delay not okay.,negative
im not happy my smart plug billing error dodgy really upset.,negative
im not happy my router antenna support is unhelpful order ORDER48655 make it right...,negative
yo im not happy my ink cartridge terrible experience dodgy need help asap.,negative
im not happy my skin cream stitches coming loose order ORDER51765 do better...,negative
hiya im not happy my projector scratches on surface smh order ORDER41466 do better!,negative
hello im not happy my case support is unhelpful pain!!,negative
hiya im not happy my hair dryer refund taking too long yikes make it right...,negative
im not happy my phone stand poor quality meh do better!!,negative
im not happy my gaming mouse package lost make it right.,negative
im not happy my skin cream support is unhelpful not okay.,negative
im not happy my fan terrible experience trash order ORDER29650 make it right!,negative
im not happy my blender support is unhelpful trash.,negative
im not happy my slippers terrible experience please fix!,negative
hey im not happy my binder arrived damaged order ORDER45953 not okay!!,negative
im not happy my bottle arrived damaged meh order ORDER96941 make it right.,negative
im not happy my shampoo product is faulty trash please fix.,negative
hi im not happy my shoulder bag refund taking too long order ORDER24948!,negative
im not happy my cap scratches on surface low key bad order ORDER79489!!,negative
good morning im not happy my gaming mouse billing error!,negative
hiya im not happy my keyboard wrong size sent.,negative
im not happy my nail kit does not work!!,negative
good morning im not happy my jeans support is unhelpful meh.,negative
good morning im not happy my soap late delivery order ORDER68618 please fix!,negative
im not happy my phone case tracking not updating ugh make it right!!,negative
good morning im not happy my duffel bag does not work yikes really upset!!,negative
hello im not happy my router wrong size sent yikes do better.,negative
good evening im not happy my mesh system scratches on surface smh.,negative
im not happy my lunch box terrible experience ugh do better.,negative
good morning im not happy my sling bag billing error smh please fix.,negative
hey im not happy my serum poor quality not cool make it right.,negative
im not happy my watch support is unhelpful order ORDER42961 make it right.,negative
hey im not happy my sticker pack arrived damaged not cool!!,negative
im not happy my camera package lost trash.,negative
im not happy my printer wrong size sent meh!,negative
im not happy my phone stand package lost low key bad order ORDER25312.,negative
im not happy my printer arrived damaged order ORDER20277 not okay!!,negative
sup im not happy my beanie unacceptable delay order ORDER85636 really upset.,negative
yo im not happy my webcam package lost pain really upset!,negative
im not happy my cutlery set tracking not updating low key bad order ORDER30815.,negative
yo im not happy my gaming mouse wrong size sent low key bad order ORDER42849 do better!,negative
im not happy my skin cream wrong size sent ugh order ORDER19837!,negative
im not happy my security camera product is faulty dodgy not okay!!,negative
im not happy my bluetooth adapter smells weird!,negative
good morning im not happy my desk lamp late delivery not cool.,negative
hi im not happy my router does not work yikes do better!,negative
im not happy my tripod wrong size sent yikes order ORDER42285!,negative
im not happy my router terrible experience low key bad order ORDER72539!,negative
im not happy my sticker pack does not work high key bad order ORDER87398 need help asap.,negative
hey im not happy my microphone smells weird smh.,negative
yo im not happy my scarf does not work yikes need help asap...,negative
good morning im not happy my blender does not work.,negative
im not happy my gaming mouse unacceptable delay trash make it right!!,negative
hi im not happy my dress refund taking too long bruh not okay.,negative
good evening im not happy my skin cream terrible experience shoddy order ORDER93601 really upset!!,negative
im not happy my toner color not as shown trash order ORDER11153 do better...,negative
im not happy my jacket poor quality not cool order ORDER60043 really upset.,negative
im not happy my toy car tracking not updating shoddy order ORDER92583!,negative
im not happy my case color not as shown please fix!,negative
good morning im not happy my hard drive wrong size sent pain make it right.,negative
hiya im not happy my boots stitches coming loose bruh!,negative
im not happy my cap color not as shown low key bad order ORDER16346...,negative
hi im not happy my charger terrible experience really upset...,negative
good evening im not happy my screen protector scratches on surface pain make it right!!,negative
im not happy my phone case terrible experience pain need help asap...,negative
hiya im not happy my doorbell wrong size sent meh make it right!!,negative
hello im not happy my router wrong size sent pain order ORDER73099 please fix...,negative
im not happy my earbuds unacceptable delay meh order ORDER37353 please fix.,negative
hey im not happy my headphones product is faulty.,negative
good morning im not happy my camera arrived damaged meh make it right!,negative
im not happy my smartwatch stitches coming loose...,negative
im not happy my bottle product is faulty order ORDER87444...,negative
im not happy my jeans terrible experience meh really upset...,negative
im not happy my scarf billing error yikes order ORDER34174!,negative
hi im not happy my printer unacceptable delay order ORDER36810 really upset!,negative
im not happy my shoulder bag billing error dodgy make it right...,negative
yo im not happy my jeans support is unhelpful not cool do better!!,negative
im not happy my pan scratches on surface low key bad need help asap!,negative
im not happy my duffel bag unacceptable delay meh really upset!,negative
im not happy my security camera smells weird dodgy order ORDER78895 do better!,negative
hello im not happy my sandals product is faulty ugh!!,negative
hi im not happy my lunch box arrived damaged smh order ORDER23339 please fix.,negative
hello im not happy my lunch box color not as shown make it right.,negative
good morning im not happy my sticker pack wrong size sent trash do better.,negative
im not happy my pen set billing error order ORDER31096 please fix!!,negative
yo im not happy my belt unacceptable delay.,negative
im not happy my cutlery set poor quality dodgy order ORDER76019!!,negative
yo im not happy my shampoo smells weird ugh!!,negative
im not happy my cutlery set package lost yikes!,negative
sup im not happy my cutlery set product is faulty.,negative
sup im not happy my sandals battery dies fast need help asap.,negative
hello im not happy my tshirt billing error.,negative
yo im not happy my soap battery dies fast smh not okay.,negative
sup im not happy my umbrella package lost ugh order ORDER66082 make it right!,negative
im not happy my makeup kit scratches on surface ugh...,negative
im not happy my stylus billing error bruh really upset.,negative
im not happy my slippers battery dies fast please fix.,negative
hey im not happy my skin cream does not work please fix.,negative
im not happy my umbrella smells weird not cool order ORDER19354!!,negative
im not happy my lunch box late delivery order ORDER97304 make it right...,negative
im not happy my pen set support is unhelpful yikes order ORDER46221 please fix!!,negative
hey im not happy my stylus smells weird ugh order ORDER87356 really upset...,negative
im not happy my webcam scratches on surface shoddy really upset...,negative
im not happy my cap smells weird smh order ORDER66486 really upset!!,negative
im not happy my hdmi cable refund taking too long dodgy order ORDER37430 please fix!,negative
im not happy my slippers billing error order ORDER35257.,negative
im not happy my gloves support is unhelpful meh.,negative
im not happy my marker refund taking too long meh order ORDER73385...,negative
yo im not happy my watch terrible experience not okay!,negative
im not happy my earbuds wrong size sent...,negative
hi im not happy my notebook does not work smh make it right.,negative
hiya im not happy my pan terrible experience order ORDER29363 not okay!,negative
im not happy my case billing error order ORDER81191 not okay!,negative
sup im not happy my sneakers tracking not updating make it right...,negative
im not happy my car charger wrong size sent order ORDER21773 do better!!,negative
im not happy my speaker arrived damaged really upset!,negative
hiya im not happy my light bulb package lost ugh need help asap...,negative
sup im not happy my ear cushions scratches on surface pain order ORDER15724 do better!,negative
im not happy my soap item missing dodgy do better...,negative
im not happy my lunch box terrible experience pain please fix!!,negative
im not happy my face wash wrong size sent ugh order ORDER19852 make it right!!,negative
im not happy my water bottle product is faulty shoddy do better.,negative
im not happy my watch color not as shown dodgy order ORDER15381 not okay...,negative
hello im not happy my bluetooth adapter stitches coming loose bruh need help asap.,negative
hey im not happy my hard drive terrible experience ugh do better.,negative
good evening im not happy my speaker stitches coming loose trash order ORDER77653.,negative
hi im not happy my umbrella package lost shoddy really upset...,negative
hey im not happy my range extender does not work order ORDER57866!,negative
yo im not happy my blender tracking not updating need help asap!,negative
yo im not happy my light bulb refund taking too long not okay...,negative
im not happy my serum support is unhelpful high key bad!!,negative
good morning im not happy my hoodie unacceptable delay ugh really upset!,negative
hiya im not happy my screen protector color not as shown high key bad order ORDER21486 do better...,negative
im not happy my sticker pack battery dies fast bruh order ORDER33717.,negative
im not happy my hard drive refund taking too long bruh not okay...,negative
im not happy my mouse pad poor quality not cool please fix...,negative
sup im not happy my monitor battery dies fast please fix.,negative
im not happy my umbrella color not as shown order ORDER47083 make it right!!,negative
im not happy my router unacceptable delay pain...,negative
good morning im not happy my dish rack tracking not updating order ORDER40505 not okay.,negative
yo im not happy my bluetooth adapter does not work yikes order ORDER83851 really upset!,negative
hello im not happy my hoodie battery dies fast ugh.,negative
hey im not happy my screen protector support is unhelpful really upset!!,negative
sup im not happy my monitor arrived damaged trash...,negative
yo im not happy my tv box scratches on surface meh need help asap...,negative
im not happy my hdmi cable does not work pain really upset...,negative
im not happy my sandals color not as shown yikes order ORDER86443 really upset!!,negative
good morning im not happy my jacket item missing do better.,negative
good morning im not happy my mouse pad tracking not updating make it right.,negative
good morning im not happy my ear cushions poor quality shoddy...,negative
im not happy my serum unacceptable delay ugh.,negative
im not happy my router antenna terrible experience high key bad please fix!!,negative
hiya im not happy my pressure cooker tracking not updating!,negative
im not happy my socks late delivery order ORDER46203.,negative
im not happy my coffee maker refund taking too long make it right!!,negative
hi im not happy my usb hub scratches on surface not cool!,negative
yo im not happy my ssd product is faulty need help asap!,negative
im not happy my headphones stitches coming loose high key bad order ORDER81922 make it right!,negative
im not happy my skincare set smells weird trash please fix!,negative
good evening im not happy my ring light smells weird ugh do better...,negative
im not happy my tablet package lost bruh!!,negative
good morning im not happy my dress tracking not updating smh order ORDER77480 really upset.,negative
good morning im not happy my beanie smells weird order ORDER37850 really upset.,negative
im not happy my duffel bag product is faulty bruh!,negative
im not happy my watch unacceptable delay.,negative
im not happy my dish rack terrible experience order ORDER37314 do better!,negative
im not happy my conditioner scratches on surface bruh really upset!!,negative
im not happy my stylus scratches on surface order ORDER10468 please fix!,negative
hi im not happy my gaming mouse product is faulty not okay.,negative
hey im not happy my hard drive arrived damaged bruh make it right...,negative
im not happy my tshirt item missing yikes order ORDER13926 make it right.,negative
good evening im not happy my hdmi cable scratches on surface...,negative
yo im not happy my shoulder bag refund taking too long meh not okay!!,negative
im not happy my charging dock package lost not cool!,negative
hello im not happy my ring light battery dies fast make it right!,negative
im not happy my microphone scratches on surface do better...,negative
im not happy my hair dryer smells weird shoddy!,negative
hiya im not happy my coffee maker unacceptable delay need help asap!!,negative
im not happy my power bank battery dies fast shoddy do better...,negative
im not happy my sling bag tracking not updating order ORDER41324 not okay.,negative
im not happy my thermos poor quality low key bad!,negative
im not happy my scarf arrived damaged pain order ORDER57880 please fix!,negative
yo im not happy my hoodie scratches on surface trash not okay!!,negative
im not happy my perfume wrong size sent low key bad order ORDER65813 please fix!!,negative
good evening im not happy my phone stand tracking not updating order ORDER30792 please fix...,negative
im not happy my duffel bag support is unhelpful do better...,negative
im not happy my suitcase late delivery trash order ORDER54893 do better.,negative
im not happy my beanie terrible experience trash please fix!,negative
im not happy my keyboard tracking not updating pain...,negative
yo im not happy my webcam unacceptable delay ugh not okay.,negative
good evening im not happy my router antenna smells weird bruh order ORDER51440 make it right...,negative
im not happy my case color not as shown...,negative
im not happy my microphone package lost order ORDER69299.,negative
hello im not happy my bluetooth adapter battery dies fast ugh.,negative
im not happy my monitor tracking not updating high key bad order ORDER43288 really upset.,negative
im not happy my soap late delivery not cool really upset...,negative
im not happy my face wash battery dies fast trash order ORDER38154!!,negative
im not happy my hair dryer refund taking too long smh order ORDER79774 please fix...,negative
im not happy my microphone scratches on surface bruh order ORDER72231 not okay.,negative
im not happy my hard drive color not as shown do better.,negative
im not happy my detergent arrived damaged yikes please fix...,negative
im not happy my socks refund taking too long yikes need help asap!!,negative
hi im not happy my desk lamp unacceptable delay!!,negative
hey im not happy my smartwatch does not work meh.,negative
im not happy my cap late delivery trash.,negative
im not happy my camera lens battery dies fast!!,negative
im not happy my air fryer poor quality ugh order ORDER91182 not okay.,negative
im not happy my screen protector refund taking too long order ORDER84289 please fix!!,negative
hi im not happy my belt smells weird order ORDER32919!!,negative
im not happy my flash drive support is unhelpful.,negative
im not happy my car charger battery dies fast meh order ORDER78982 not okay!!,negative
im not happy my pressure cooker tracking not updating order ORDER35686!,negative
hello im not happy my power bank color not as shown order ORDER98470!!,negative
hi im not happy my flash drive product is faulty dodgy order ORDER56136 not okay.,negative
im not happy my phone case arrived damaged need help asap!!,negative
hiya im not happy my light bulb scratches on surface order ORDER36294.,negative
good morning im not happy my hard drive does not work not okay.,negative
hi im not happy my skin cream late delivery not cool please fix.,negative
hello im not happy my lunch box refund taking too long order ORDER32632.,negative
im not happy my makeup kit scratches on surface order ORDER54901 do better!!,negative
im not happy my paper pack unacceptable delay make it right...,negative
im not happy my charger tracking not updating dodgy order ORDER25632 need help asap!!,negative
sup im not happy my blender product is faulty.,negative
hey im not happy my beanie product is faulty shoddy order ORDER70888 do better!!,negative
good morning im not happy my watch unacceptable delay bruh order ORDER84741 make it right!,negative
yo im not happy my dress smells weird pain order ORDER19414.,negative
im not happy my memory card tracking not updating not cool order ORDER48954 need help asap.,negative
im not happy my usb hub support is unhelpful make it right.,negative
good evening im not happy my earbuds stitches coming loose smh please fix!!,negative
good morning im not happy my boots arrived damaged pain order ORDER32834.,negative
im not happy my bluetooth adapter arrived damaged not cool order ORDER52659 please fix.,negative
sup im not happy my pen set color not as shown do better!,negative
good morning im not happy my flash drive scratches on surface low key bad order ORDER64936 really upset...,negative
im not happy my tripod unacceptable delay pain!,negative
im not happy my camera smells weird not cool order ORDER79044 really upset.,negative
im not happy my boots wrong size sent do better...,negative
im not happy my suitcase late delivery dodgy do better!,negative
yo im not happy my air fryer refund taking too long yikes.,negative
im not happy my notebook late delivery not cool do better!,negative
im not happy my flash drive late delivery shoddy please fix!,negative
im not happy my smartwatch billing error not cool order ORDER99208 please fix...,negative
sup im not happy my face wash battery dies fast shoddy.,negative
im not happy my ring light arrived damaged order ORDER26165 do better.,negative
im not happy my gaming mouse smells weird ugh!,negative
im not happy my water bottle product is faulty low key bad order ORDER70207.,negative
im not happy my stylus arrived damaged not okay.,negative
im not happy my serum poor quality order ORDER76244.,negative
good morning im not happy my hdmi cable wrong size sent meh order ORDER94366 really upset!!,negative
im not happy my scarf scratches on surface smh!!,negative
hey im not happy my suitcase billing error high key bad.,negative
im not happy my smartwatch support is unhelpful low key bad do better!,negative
yo im not happy my nail kit poor quality not okay!!,negative
im not happy my marker billing error trash order ORDER22262 need help asap!!,negative
im not happy my charging dock support is unhelpful high key bad really upset...,negative
im not happy my router antenna terrible experience order ORDER84707 need help asap.,negative
